Harvard CMT Catalog
Search criteria:

Start date: 2000/1/1   End date: 2001/1/1
-90 <=lat<= 90          -180 <=lon<= 180 
0 <=depth<= 1000         -9999 <=time shift<= 9999
0 <=mb<= 10        0<=Ms<= 10           0<=Mw<= 10
0 <=tension plunge<= 90         0 <=null plunge<= 90

Results
Output in GMT psmeca (GMT v>3.3) format
Columns: lon lat depth mrr mtt mpp mrt mrp mtp iexp name

128.39 3.91 25 1.24 0.08 -1.32 0.37 1.31 0.15 24 X Y 041700D
13.70 -52.40 15 -4.34 4.39 -0.05 -0.97 -1.62 0.16 24 X Y 041800A
128.31 4.00 15 2.51 0.10 -2.62 0.35 2.50 0.22 24 X Y 041800B
-176.07 -20.73 220 -0.21 0.05 0.16 -4.93 -8.21 1.69 24 X Y 041800D
126.76 24.17 33 -0.68 3.31 -2.63 0.59 2.66 -0.35 23 X Y 041800E
-176.84 -25.60 121 0.67 -1.08 0.41 -0.11 0.88 -0.41 24 X Y 041900C
-178.55 -31.94 51 5.59 0.19 -5.78 0.70 1.70 -1.71 23 X Y 042000A
66.14 38.74 15 7.14 -1.79 -5.34 -6.12 1.62 -3.52 23 X Y 042000D
146.07 -4.78 15 0.14 -5.53 5.38 -0.73 0.59 0.91 23 X Y 042000E
-178.02 51.35 35 8.59 -7.96 -0.63 5.42 4.89 -3.44 24 X Y 042100A
135.33 35.73 358 -1.77 1.15 0.62 0.89 0.61 1.03 24 X Y 042100B
29.39 37.78 15 -1.03 0.73 0.31 0.15 -1.57 -0.45 24 X Y 042100D
143.37 22.65 122 1.74 0.42 -2.16 -3.89 -5.74 -1.67 23 X Y 042100E
177.81 -13.83 15 0.01 -1.18 1.17 -0.50 -0.28 0.70 24 X Y 042200A
152.70 -5.68 17 7.30 -7.13 -0.17 7.75 5.29 -2.21 23 X Y 042300A
-63.04 -28.41 608 -0.22 0.04 0.18 -0.49 3.03 -0.25 26 X Y 042300B
-62.96 -28.43 610 0.05 -0.48 0.43 -0.22 1.47 -0.05 25 X Y 042300D
151.84 -5.16 83 1.77 -0.94 -0.83 0.28 1.40 1.46 24 X Y 042300E
-118.21 -53.30 15 -0.47 -1.38 1.85 0.44 -0.76 -2.36 24 X Y 042300F
142.60 12.45 33 -0.38 3.46 -3.08 2.21 -1.43 5.98 23 X Y 042400B
-75.07 -13.14 108 -3.79 1.72 2.07 -1.15 3.07 0.84 23 X Y 042500A
122.80 -10.13 33 0.35 0.97 -1.32 0.19 0.68 0.14 24 X Y 042500B
142.01 11.66 63 4.43 1.93 -6.35 1.09 -0.21 0.70 23 X Y 042500D
143.43 40.46 17 4.88 0.89 -5.77 5.76 6.93 -1.38 23 X Y 042500E
149.83 45.63 61 2.66 0.25 -2.91 1.87 -2.41 3.76 23 X Y 042500F
108.84 84.45 15 -1.18 0.43 0.75 -0.54 0.89 -0.52 24 X Y 042600A
143.28 40.19 45 0.62 0.12 -0.74 0.40 1.00 -0.26 24 X Y 042600D
143.73 40.10 49 1.77 -0.10 -1.66 0.34 1.57 -0.36 24 X Y 042600E
-178.29 -33.53 15 1.23 0.19 -1.42 0.55 1.53 -0.44 24 X Y 042600G
-176.51 -17.53 26 -0.09 -1.14 1.23 -0.01 0.15 0.34 24 X Y 042700A
-174.18 51.48 33 1.02 -0.89 -0.13 0.58 1.72 -1.62 23 X Y 042800A
-173.41 -15.28 15 -2.47 2.69 -0.22 -0.78 -2.28 4.03 23 X Y 042800B
-15.84 -0.99 15 -8.66 0.82 7.84 6.07 4.53 -1.58 23 X Y 042900A
-16.15 -1.16 15 -0.76 -0.49 1.24 0.69 -0.88 -0.29 24 X Y 042900B
-76.99 -6.34 132 -3.94 -0.04 3.98 -0.30 1.20 -1.39 24 X Y 042900C
129.98 -7.32 163 3.14 -6.63 3.49 2.89 3.19 1.50 23 X Y 043000A
-66.33 -27.39 27 5.72 -0.91 -4.82 5.29 0.10 -2.46 23 X Y 043000B
-130.78 50.96 15 -1.45 -3.71 5.16 1.61 -1.96 6.54 23 X Y 043000C
-130.61 50.98 15 -0.26 -0.88 1.14 0.49 -0.11 1.91 24 X Y 043000D
143.75 40.29 15 0.51 0.06 -0.57 0.71 1.11 -0.30 24 X Y 043000E
142.81 12.04 43 0.79 1.44 -2.23 0.22 0.98 5.58 23 X Y 043000F
146.81 -4.09 15 0.26 -5.47 5.21 1.40 2.54 5.83 24 X Y 043000G
72.43 37.82 152 -0.09 0.92 -0.84 0.30 -0.76 -2.72 24 X Y 050100B
143.65 41.08 28 2.40 1.07 -3.47 4.80 4.30 -1.41 23 X Y 050100C
132.87 -4.27 24 -1.16 -8.55 9.71 0.87 1.38 1.73 23 X Y 050100E
142.36 12.74 28 -2.31 3.10 -0.79 1.82 1.08 2.77 23 X Y 050200A
-177.24 -15.41 424 0.08 -0.11 0.04 1.07 -1.90 0.00 24 X Y 050200C
148.02 17.42 15 -2.17 -5.95 8.12 -8.61 -0.29 -2.09 24 X Y 050200D
-139.48 59.70 15 8.14 -2.47 -5.67 7.68 4.61 5.81 23 X Y 050200E
179.77 -24.24 554 5.20 -4.47 -0.74 -1.08 -7.65 -8.36 23 X Y 050300A
50.18 29.57 33 1.56 -0.96 -0.60 -2.69 0.09 3.38 23 X Y 050300B
123.59 -1.29 19 0.81 1.84 -2.65 -0.46 0.84 -0.05 27 X Y 050400A
-177.92 51.62 43 2.12 -1.71 -0.42 1.62 1.00 -1.34 24 X Y 050400H
-178.31 -17.72 540 1.43 4.08 -5.51 -2.13 -1.23 1.85 25 X Y 050400K
148.02 17.83 15 -1.43 0.22 1.21 0.65 1.74 -0.08 24 X Y 050400L
147.49 17.54 15 -4.02 -0.23 4.25 0.21 -5.90 -1.04 23 X Y 050500A
123.47 -1.14 40 -0.62 4.34 -3.73 -1.18 0.18 0.72 24 X Y 050500B
165.24 -11.33 15 -3.53 0.75 2.78 0.47 -0.85 -1.36 25 X Y 050600B
78.89 -36.58 15 -0.28 -7.74 8.03 3.04 4.92 -0.28 23 X Y 050600D
-173.39 -14.92 61 -0.06 0.75 -0.68 -3.53 0.90 0.66 24 X Y 050700A
122.84 -2.51 56 0.32 1.13 -1.44 0.27 0.52 2.11 24 X Y 050700B
121.86 -2.46 38 -1.62 6.47 -4.86 -0.87 3.40 3.48 23 X Y 050700D
147.23 -6.22 93 -5.11 7.13 -2.02 1.23 5.99 -3.31 23 X Y 050800A
125.47 11.31 15 0.88 2.17 -3.05 -0.94 -0.71 -0.57 24 X Y 050800B
150.14 -4.38 496 -1.11 0.47 0.63 -0.80 -0.03 1.03 25 X Y 050800C
97.52 -1.38 21 1.12 -0.62 -0.50 1.05 -1.29 0.36 24 X Y 050800D
124.78 11.05 15 0.19 1.37 -1.56 0.44 0.70 -0.52 24 X Y 050800E
-154.28 57.48 53 -2.20 0.76 1.44 1.80 2.77 0.48 23 X Y 050800F
-179.98 -31.07 394 -2.34 -0.87 3.21 -0.98 0.52 0.56 24 X Y 050800G
-70.44 -25.92 57 4.09 0.09 -4.19 3.45 -5.28 0.37 23 X Y 050900B
152.06 -4.28 15 -0.31 5.96 -5.64 -3.61 2.39 -0.14 23 X Y 051000A
-175.29 -23.88 32 9.60 -0.63 -8.97 4.82 7.94 -4.07 23 X Y 051000C
12.00 44.31 15 5.10 -3.40 -1.71 -1.09 -0.02 -1.38 23 X Y 051000E
123.83 0.11 77 0.42 -3.90 3.48 -0.78 1.55 -3.22 23 X Y 051100C
157.77 51.21 66 0.05 -0.35 0.30 -2.04 -4.66 -5.55 23 X Y 051200B
-66.85 -23.72 227 -2.15 -0.15 2.30 -0.49 -6.16 0.87 26 X Y 051200C
70.53 36.04 106 -0.58 1.30 -0.72 2.24 1.57 0.47 25 X Y 051200D
142.59 12.32 19 -2.16 1.48 0.68 -0.14 0.54 0.58 23 X Y 051300F
140.12 27.17 479 -8.16 2.77 5.39 1.88 -4.05 -0.81 23 X Y 051400B
123.60 -1.37 42 1.73 1.05 -2.78 -0.87 0.40 -0.33 24 X Y 051400C
129.70 -6.14 244 2.24 1.04 -3.28 7.43 0.81 -8.47 23 X Y 051400D
123.56 -4.31 16 1.91 -0.26 -1.65 0.26 1.58 -1.60 25 X Y 051400G
152.44 -3.25 359 -1.28 0.24 1.04 0.42 0.09 0.50 24 X Y 051500A
-130.26 49.85 15 -0.76 -7.06 7.82 2.47 2.38 -1.10 23 X Y 051500B
-130.28 50.11 15 -0.27 -1.15 1.42 0.46 0.06 1.21 24 X Y 051500C
143.14 22.40 121 0.18 -0.81 0.63 -5.11 3.79 -1.49 23 X Y 051500D
123.54 -48.94 15 -6.61 6.18 0.43 -0.77 -1.25 -0.15 23 X Y 051600A
123.57 -1.29 55 0.16 5.14 -5.30 -1.42 1.84 0.58 23 X Y 051600B
151.54 -4.41 24 0.14 1.17 -1.31 0.61 0.47 0.21 24 X Y 051700A
120.68 24.39 15 -0.07 0.55 -0.48 -0.25 -0.03 -1.50 24 X Y 051700B
-13.55 -10.67 15 -6.18 0.79 5.39 3.88 -6.86 -1.51 23 X Y 051800B
159.61 51.95 55 2.51 -0.95 -1.56 -0.68 0.69 -0.60 23 X Y 051800E
120.64 13.42 68 3.63 -2.13 -1.50 3.69 1.82 -0.23 23 X Y 051900B
-152.84 58.97 91 -0.88 -4.72 5.59 3.32 2.00 2.62 24 X Y 051900C
125.82 -49.74 15 -0.07 1.06 -0.99 0.19 0.16 1.87 24 X Y 052000A
179.77 -23.28 554 1.13 0.16 -1.29 0.92 -1.45 -1.87 24 X Y 052000B
43.34 -12.48 15 0.47 3.23 -3.71 5.24 -3.95 -3.89 23 X Y 052100A
136.30 -1.11 33 1.66 0.43 -2.09 2.34 -0.55 3.67 23 X Y 052100B
-9.00 71.08 15 0.58 5.49 -6.08 -3.33 6.55 5.85 24 X Y 052100C
127.27 8.21 54 3.90 2.31 -6.22 -9.27 -6.34 -1.21 23 X Y 052200A
-25.75 0.85 15 0.25 0.86 -1.11 0.47 -0.26 -7.12 24 X Y 052200B
-81.07 -4.11 41 5.00 -1.05 -3.95 -4.10 -2.19 -1.02 24 X Y 052200C
-174.92 -15.53 293 -3.52 -3.10 6.61 -0.76 -5.33 -1.63 23 X Y 052300A
-67.20 -23.96 190 -3.48 -2.09 5.58 3.64 1.39 1.87 23 X Y 052300D
-78.68 1.65 34 2.93 1.84 -4.77 -4.08 -4.85 0.16 23 X Y 052300F
-8.51 71.12 15 0.76 7.45 -8.21 -0.61 2.05 6.82 23 X Y 052400A
21.95 35.80 38 -0.25 -0.22 0.47 2.00 0.32 3.89 24 X Y 052400B
22.10 35.92 15 3.03 -2.83 -0.20 6.43 1.21 -0.42 23 X Y 052400C
153.22 -4.58 86 3.18 -1.86 -1.32 2.98 1.04 -2.67 23 X Y 052400E
-166.91 52.41 19 0.98 -1.05 0.07 1.11 0.49 -0.40 24 X Y 052500A
156.54 -8.33 16 9.30 -0.89 -8.41 -0.82 -4.46 3.76 23 X Y 052500B
142.76 12.20 15 -3.52 2.81 0.71 2.82 1.33 3.58 23 X Y 052500C
139.24 11.35 15 0.50 -1.10 0.60 0.19 0.60 -0.29 25 X Y 052600A
20.54 38.96 15 -0.25 -0.28 0.53 0.00 0.90 2.36 24 X Y 052600C
154.70 -6.92 40 -3.58 2.54 1.04 1.29 1.26 0.98 23 X Y 052600D
167.22 -15.11 119 5.18 2.77 -7.95 -6.16 1.57 2.95 23 X Y 052700A
-87.48 11.51 40 4.83 -3.67 -1.15 2.67 -4.01 2.84 23 X Y 052700B
172.71 -63.72 15 -0.30 5.66 -5.36 2.30 0.44 -1.85 24 X Y 053000A
71.54 36.52 90 1.42 0.29 -1.70 -0.81 1.44 -1.52 23 X Y 053000B
104.92 51.47 15 -4.26 2.58 1.67 -0.06 -1.26 0.79 23 X Y 053100B
145.14 -6.10 106 5.69 -3.11 -2.59 0.45 0.86 -3.18 23 X Y 060100A
166.42 -13.43 86 3.89 -2.03 -1.86 -1.61 -0.49 -0.98 23 X Y 060200B
-130.22 44.46 15 -0.53 -1.62 2.16 0.70 -0.31 -1.34 25 X Y 060200C
159.21 51.91 68 1.87 -0.66 -1.21 -0.31 -0.00 -1.27 24 X Y 060300A
140.87 35.52 48 1.30 0.15 -1.45 -0.19 1.19 -0.25 25 X Y 060300C
-175.77 -28.04 33 5.23 -0.22 -5.01 2.42 3.96 -1.49 23 X Y 060300D
160.42 -10.13 15 2.82 0.05 -2.87 5.24 0.34 2.21 23 X Y 060400A
-161.62 -62.51 15 -0.12 1.46 -1.34 0.16 -0.01 0.24 24 X Y 060400C
101.94 -4.73 44 3.85 -3.96 0.11 0.04 -2.72 -5.99 27 X Y 060400D
102.99 -5.91 15 -3.50 -0.70 4.20 4.05 1.85 -1.21 24 X Y 060500E
102.51 -5.55 37 3.15 -2.55 -0.61 2.80 -1.90 2.02 24 X Y 060500I
106.77 -7.22 15 3.82 -3.23 -0.59 3.67 -1.57 -0.12 23 X Y 060500N
101.75 -4.49 34 1.04 -1.29 0.25 1.39 -0.84 0.87 24 X Y 060500O
32.70 40.75 15 -6.86 -0.43 7.30 -3.71 3.10 -8.36 24 X Y 060600B
102.31 -5.22 23 7.30 -7.20 -0.10 8.91 -3.62 3.71 23 X Y 060600D
102.51 -5.39 36 1.28 -1.00 -0.28 1.41 -0.90 0.85 25 X Y 060600F
103.91 37.02 15 0.29 0.50 -0.79 -0.37 1.06 2.24 24 X Y 060600G
131.53 29.31 36 2.89 -2.10 -0.79 -1.12 1.35 -2.77 25 X Y 060600H
135.44 36.86 28 5.80 1.65 -7.45 -2.03 -2.91 -3.11 24 X Y 060600J
139.69 -51.81 15 -1.43 0.44 1.00 0.00 0.00 -8.04 23 X Y 060700A
126.96 5.29 56 0.62 0.41 -1.04 0.35 0.14 -2.05 24 X Y 060700B
97.15 26.70 37 2.21 -0.58 -1.63 0.25 -2.08 2.49 25 X Y 060700C
101.82 -4.63 17 1.20 -0.09 -1.11 -0.23 -0.49 -0.09 26 X Y 060700D
-92.44 14.13 42 1.75 -1.76 0.01 0.78 -0.72 0.71 24 X Y 060800H
97.41 26.43 19 3.91 -0.93 -2.98 -1.19 2.45 4.11 23 X Y 060800J
159.85 52.11 40 5.13 -2.27 -2.86 -0.22 1.28 -3.24 23 X Y 060800L
-92.44 14.05 40 7.47 -6.98 -0.49 4.94 -3.61 3.46 23 X Y 060800N
152.69 -5.31 28 1.93 -1.93 0.00 2.53 0.73 -0.53 25 X Y 060900A
103.07 -5.51 46 -0.25 -3.27 3.51 -0.73 5.68 5.61 23 X Y 060900F
102.62 -5.73 27 0.72 -0.14 -0.58 0.50 -1.54 0.40 24 X Y 060900G
102.38 -5.66 37 0.83 -0.52 -0.31 1.22 -1.52 0.77 24 X Y 060900H
102.33 -5.41 32 -3.15 2.18 0.98 7.82 -3.25 -1.87 24 X Y 060900J
162.45 -11.19 15 0.27 -0.84 0.57 -0.05 -0.72 1.18 25 X Y 060900L
101.86 -4.56 15 0.43 0.06 -0.49 0.58 -1.61 -0.18 24 X Y 060900O
137.96 30.41 485 -3.06 4.59 -1.54 0.11 -2.64 2.03 24 X Y 060900P
137.79 30.47 492 -2.02 1.71 0.31 -0.59 -0.63 1.71 25 X Y 060900Q
-176.97 -21.79 267 -9.06 4.64 4.42 -9.39 -5.34 -6.15 23 X Y 061000B
-171.97 -17.77 15 1.52 0.08 -1.60 0.67 1.14 -0.22 24 X Y 061000E
166.05 -11.56 48 8.72 0.14 -8.86 0.55 0.99 0.91 24 X Y 061000F
139.08 -2.86 40 3.20 -2.33 -0.87 -2.17 0.61 2.21 23 X Y 061000G
152.99 -4.94 45 1.21 -1.08 -0.12 1.27 0.57 0.22 24 X Y 061000I
120.90 24.02 28 1.30 0.48 -1.78 -1.85 -4.76 -0.20 25 X Y 061000J
-178.35 -30.76 138 -0.67 0.39 0.28 -0.31 1.20 -0.50 24 X Y 061100A
101.49 -5.54 15 0.08 -0.52 0.44 1.78 -1.40 0.46 24 X Y 061100B
139.38 -50.80 15 -0.02 -0.19 0.21 1.99 0.13 -7.67 25 X Y 061100C
102.00 -5.19 51 2.43 -4.91 2.48 0.44 -4.61 -9.11 23 X Y 061100F
26.74 35.16 15 -0.35 -0.91 1.26 -1.11 -0.51 0.16 24 X Y 061300A
120.29 17.43 52 2.68 -0.58 -2.10 -0.75 3.51 -0.73 24 X Y 061400B
178.38 -25.45 615 -2.32 -0.52 2.84 -0.75 -3.81 -2.53 25 X Y 061400C
-67.11 -23.84 240 -4.38 -1.69 6.07 2.65 -4.03 -0.33 24 X Y 061400D
153.01 46.77 64 1.39 -0.42 -0.97 0.05 0.46 -1.25 24 X Y 061400G
127.61 4.75 111 3.01 0.23 -3.24 -0.62 -1.57 0.50 25 X Y 061400I
-12.40 -4.68 15 -9.17 1.89 7.28 1.35 0.29 2.76 23 X Y 061400J
176.24 -17.55 19 0.10 -1.20 1.10 -0.06 0.19 -0.41 25 X Y 061400K
152.62 -3.77 179 -8.47 4.03 4.45 -8.55 0.19 -4.57 23 X Y 061500A
102.73 -4.82 15 2.05 -2.45 0.40 2.06 -3.32 1.08 23 X Y 061500B
132.16 29.31 15 -1.64 -0.05 1.69 -0.01 0.05 0.18 25 X Y 061500C
102.60 -5.02 15 -0.25 0.14 0.11 8.01 -5.74 0.47 23 X Y 061500D
20.49 34.45 15 4.81 -2.13 -2.68 -2.53 -2.99 -2.11 23 X Y 061500E
118.62 1.05 18 0.97 -0.65 -0.31 -1.42 0.24 -0.16 24 X Y 061600A
-69.92 -33.95 109 -3.81 0.26 3.54 0.03 -2.31 1.86 25 X Y 061600B
-13.74 -7.83 15 -1.29 -0.13 1.43 0.00 0.00 -0.06 24 X Y 061600C
-13.49 -7.78 15 -1.68 0.95 0.73 0.00 0.00 -0.35 24 X Y 061600D
-178.09 -28.74 230 1.50 0.24 -1.74 -1.31 -1.04 -0.60 24 X Y 061600E
58.59 9.36 15 -8.52 5.51 3.01 0.00 0.00 -4.82 23 X Y 061600F
-178.00 51.42 47 3.36 -3.01 -0.36 1.39 1.19 -0.95 23 X Y 061600G
-20.47 63.99 15 -0.94 1.19 -0.25 -0.16 -1.92 6.73 25 X Y 061700B
97.17 -13.47 15 1.58 2.77 -4.35 2.97 3.47 -5.89 27 X Y 061800A
120.42 17.02 40 -0.42 0.17 0.25 -2.10 -2.93 -2.26 24 X Y 061900B
120.38 13.88 107 0.54 -1.05 0.51 2.17 -2.34 0.35 24 X Y 061900D
120.91 23.95 20 4.40 -0.11 -4.29 -3.07 -7.55 -0.32 23 X Y 061900F
77.43 35.24 40 -0.13 0.01 0.12 -0.31 -0.03 1.36 24 X Y 061900G
102.74 -6.26 24 0.32 -2.91 2.59 1.94 2.86 4.81 23 X Y 062000A
97.47 -13.94 15 -0.07 2.24 -2.17 0.00 0.00 -4.43 24 X Y 062000C
102.29 -5.22 60 3.67 -7.69 4.02 1.06 -0.87 -7.05 23 X Y 062000D
-20.85 63.98 15 -0.75 0.60 0.15 0.20 -1.14 5.30 25 X Y 062100A
-13.77 71.05 15 -1.52 4.22 -2.69 0.00 0.00 5.01 23 X Y 062100D
144.98 13.92 122 -1.30 2.07 -0.76 6.92 0.22 -5.39 24 X Y 062100E
-176.64 -28.09 15 0.24 -0.34 0.10 0.75 1.39 -0.42 24 X Y 062100F
96.93 -13.24 15 2.50 -0.08 -2.42 -1.73 1.43 -0.94 23 X Y 062200A
126.42 1.56 43 4.38 -1.42 -2.97 1.06 0.14 -2.20 24 X Y 062300A
51.25 29.93 33 -0.49 0.50 -0.01 -1.69 -0.83 5.85 23 X Y 062300C
167.91 -17.56 17 4.68 -0.82 -3.85 3.36 -6.00 0.75 23 X Y 062400A
51.32 13.52 15 -0.96 8.68 -7.72 -4.05 0.52 6.50 23 X Y 062400B
131.55 31.06 23 6.71 -0.65 -6.07 6.48 9.25 -2.74 24 X Y 062500B
130.35 -6.78 136 4.93 -4.21 -0.71 -2.48 0.62 2.80 23 X Y 062600B
126.09 -7.09 518 -4.62 -0.13 4.75 1.73 0.38 1.47 24 X Y 062700C
139.21 34.12 15 0.80 6.00 -6.80 1.90 1.35 -6.04 23 X Y 062800C
139.27 33.52 15 -0.18 -0.58 0.76 -0.58 -5.80 -6.02 23 X Y 062800E
-150.18 58.65 36 2.46 -4.18 1.72 1.49 3.71 5.71 23 X Y 062800F
138.94 34.25 15 -5.32 -2.70 8.03 -5.97 -6.19 -0.78 23 X Y 062900B
139.59 33.86 34 -0.11 -0.52 0.63 -0.00 -0.30 -1.78 24 X Y 062900E
139.34 34.21 15 0.06 0.80 -0.86 -2.96 0.20 -9.75 23 X Y 062900F
139.42 34.15 15 0.21 0.90 -1.10 -1.18 -0.75 -4.32 23 X Y 062900G
139.47 33.81 15 -0.48 -0.40 0.89 -0.20 0.26 -2.28 24 X Y 062900H
145.00 12.71 35 5.96 -4.39 -1.57 2.26 2.09 -3.73 24 X Y 062900I
141.73 37.30 45 0.94 0.17 -1.11 0.17 0.86 -0.66 24 X Y 063000A
178.82 -34.89 201 2.95 -0.66 -2.30 0.73 1.66 -1.47 24 X Y 070100A
139.24 34.15 15 -0.50 0.20 0.30 0.11 0.01 -1.79 25 X Y 070100B
94.67 24.45 103 3.22 -6.10 2.88 -4.48 -3.26 1.17 23 X Y 070200A
138.85 33.90 15 0.11 5.69 -5.80 7.38 -6.22 -3.00 23 X Y 070200B
139.45 34.04 15 -0.49 1.98 -1.49 1.09 -0.34 -2.87 24 X Y 070200C
138.98 33.78 15 -1.31 -2.69 4.01 6.74 1.15 -3.69 23 X Y 070300A
139.58 33.97 15 -1.21 0.99 0.22 0.47 0.05 -3.21 23 X Y 070300C
131.75 31.04 44 8.11 1.82 -9.94 5.41 5.49 -4.97 23 X Y 070300D
139.34 34.18 15 -0.99 0.28 0.70 -1.01 0.56 -0.80 24 X Y 070400B
-175.94 -26.94 15 -3.71 -1.54 5.24 -7.38 0.73 -5.30 23 X Y 070400C
-175.19 -26.75 15 -7.37 0.22 7.15 -2.92 4.91 -2.11 23 X Y 070400D
121.84 20.81 38 -0.17 2.31 -2.14 -0.08 0.40 -1.06 24 X Y 070400E
147.04 43.14 72 -0.52 1.43 -0.91 0.35 0.08 -0.33 24 X Y 070400F
101.59 -4.54 32 6.34 -2.78 -3.56 3.00 -2.10 4.90 23 X Y 070500A
139.04 33.92 15 -0.22 5.11 -4.90 2.47 -4.32 -7.13 23 X Y 070500B
142.29 35.93 15 -0.31 1.37 -1.05 0.15 0.14 -0.49 24 X Y 070600B
170.37 53.20 16 0.63 -0.72 0.09 0.39 1.66 0.23 24 X Y 070600C
139.31 34.11 15 -5.20 2.48 2.72 2.42 4.52 -2.13 23 X Y 070600D
-175.67 -15.38 326 -0.95 -0.64 1.58 0.60 0.71 0.23 24 X Y 070600E
139.22 34.08 15 -1.65 4.41 -2.76 -0.23 0.58 -8.50 23 X Y 070600G
-86.31 12.23 24 -0.10 -1.38 1.49 0.33 -0.16 -0.45 24 X Y 070600J
-86.01 11.89 17 -1.49 -3.04 4.53 -2.19 -1.52 -2.79 23 X Y 070600K
138.76 34.05 15 -1.80 4.71 -2.91 6.90 1.19 -8.34 23 X Y 070700A
-66.22 -27.69 176 -7.17 0.22 6.95 4.86 1.68 -6.44 23 X Y 070700B
-179.93 51.41 42 6.13 -5.14 -0.99 4.78 2.34 -3.52 24 X Y 070700C
143.15 -4.65 119 0.87 -0.10 -0.77 1.10 -0.18 0.30 24 X Y 070700D
144.41 39.12 15 -4.07 1.21 2.86 4.50 5.16 -1.07 23 X Y 070700E
-86.13 11.70 21 -1.26 -4.66 5.92 -1.96 3.56 3.06 23 X Y 070800A
158.23 -8.77 47 -6.88 4.91 1.97 0.14 -3.45 6.73 23 X Y 070800B
102.94 -5.64 31 -5.50 3.24 2.26 1.47 -2.58 3.99 24 X Y 070800C
139.23 33.94 15 -0.05 0.49 -0.44 0.62 0.07 -1.41 24 X Y 070800E
139.20 34.04 15 -2.37 1.26 1.10 0.08 0.58 -6.81 24 X Y 070800F
-177.37 -16.23 15 -0.05 -6.89 6.94 1.63 -1.06 2.08 24 X Y 070900A
92.55 32.74 15 -1.31 0.28 1.02 0.53 0.23 0.27 24 X Y 071000A
145.59 46.83 361 -2.46 4.43 -1.97 -2.55 -4.17 1.96 24 X Y 071000B
103.72 -4.90 113 4.18 -3.39 -0.80 2.47 0.60 -1.93 24 X Y 071000C
-154.22 57.54 52 -2.32 -0.37 2.68 3.87 0.54 4.59 25 X Y 071100A
139.14 33.94 15 -0.01 3.48 -3.46 3.11 1.64 -7.59 23 X Y 071100E
125.71 5.80 86 -0.19 3.09 -2.90 -6.82 8.05 -2.08 23 X Y 071100F
138.91 34.08 15 -1.03 4.75 -3.72 -0.32 1.99 -1.72 23 X Y 071100I
139.06 33.98 15 -0.55 1.14 -0.58 4.63 2.07 -4.40 23 X Y 071100J
41.32 -43.80 15 1.93 6.60 -8.54 0.00 0.00 0.82 23 X Y 071100K
106.90 -7.06 25 -6.03 -2.55 8.58 7.75 2.21 6.12 23 X Y 071200B
139.09 34.19 15 -1.21 4.89 -3.68 1.15 1.22 -6.85 23 X Y 071200C
170.16 -23.70 15 -6.71 7.99 -1.27 -2.89 0.26 -3.91 23 X Y 071200E
139.16 34.13 15 -5.82 3.84 1.99 6.00 2.51 -7.19 23 X Y 071200H
-176.12 -19.63 33 -0.44 -0.65 1.09 -0.21 0.05 -1.27 24 X Y 071200I
-77.80 6.54 15 -7.64 1.77 5.86 0.48 4.12 -3.08 23 X Y 071200K
154.92 -6.17 63 3.72 -0.90 -2.82 -0.17 0.66 -0.16 23 X Y 071300A
-71.86 -16.58 77 1.05 -1.60 0.54 0.90 3.41 -5.36 23 X Y 071300B
124.00 -48.95 15 -2.32 2.90 -0.58 -1.42 0.02 0.05 24 X Y 071300C
155.95 49.39 89 1.81 -0.05 -1.76 8.06 7.97 -0.69 23 X Y 071300D
-175.27 -18.23 267 -0.57 0.61 -0.04 -0.55 -2.05 1.03 24 X Y 071300E
139.25 34.04 15 -3.21 3.16 0.05 2.81 0.31 -6.27 23 X Y 071300F
121.46 23.55 32 0.47 -0.56 0.08 0.12 1.07 -0.63 24 X Y 071400A
-16.47 -0.87 15 -2.91 -4.49 7.40 8.25 -8.23 -4.88 23 X Y 071400B
139.69 34.09 15 -0.22 0.11 0.11 -0.74 0.47 -1.26 24 X Y 071400C
139.09 34.15 16 -1.07 0.78 0.29 0.64 -0.07 -0.99 24 X Y 071400E
151.75 -5.46 50 1.05 -1.04 -0.00 0.46 -0.09 -0.38 24 X Y 071400G
139.31 34.29 20 -0.10 -0.73 0.83 -0.13 0.23 -1.11 25 X Y 071500A
-19.60 -0.13 15 0.07 0.51 -0.59 -0.36 1.37 -1.81 24 X Y 071500B
7.94 -54.10 15 -0.81 4.87 -4.06 0.00 0.00 1.15 24 X Y 071500C
128.91 -6.92 226 -0.00 -0.53 0.53 7.16 -0.48 -3.07 24 X Y 071500E
154.60 -61.19 15 0.20 1.94 -2.14 0.30 1.27 -1.44 24 X Y 071500F
121.91 20.35 22 -0.60 4.26 -3.66 -0.10 1.47 -1.03 25 X Y 071600A
150.96 -7.54 15 -8.79 8.27 0.51 -0.70 -3.73 1.61 25 X Y 071600B
139.05 -4.07 19 -0.31 0.84 -0.53 -0.53 1.27 4.97 24 X Y 071600C
101.77 -5.63 62 -1.73 1.23 0.50 0.24 -4.56 -8.39 23 X Y 071600E
166.29 -12.30 42 1.55 0.08 -1.63 0.05 0.41 0.22 25 X Y 071600F
-12.96 70.77 15 0.41 4.39 -4.81 -1.28 0.01 2.57 23 X Y 071700C
143.01 28.12 15 7.30 2.62 -9.92 -3.18 6.82 -0.20 23 X Y 071700E
70.82 36.24 146 1.11 -2.07 0.97 2.52 1.34 0.22 25 X Y 071700F
