!Plate boundaries by Peter Bird (2003)
>   AF   AN
-102.0800    2.3083    GP    PA
-102.0750    2.1610    GP    PA
-102.0670    2.1373    GP    PA
-102.0750    2.0245    GP    PA
-102.0760    1.9715    GP    PA
-102.0880    1.9035    GP    PA
-102.1040    1.9038    GP    PA
-102.1330    1.7784    GP    PA
-102.2620    1.7515    GP    PA
-102.2300    1.5414    GP    PA
-102.2570    1.5278    GP    PA
-102.2220    1.3611    GP    PA
-102.2430    1.3486    GP    PA
-102.2030    1.2207    GP    PA
-102.2230    1.2140    GP    PA
-102.1810    1.1343    GP    PA
>   GP   NZ
-102.1810    1.1343    GP    NZ
-102.0820    1.2065    GP    NZ
-101.9590    1.2688    GP    NZ
-101.8250    1.3344    GP    NZ
-101.6440    1.4038    GP    NZ
-101.5800    1.3177    GP    NZ
-101.4870    1.3889    GP    NZ
-101.4230    1.3382    GP    NZ
-101.3480    1.3991    GP    NZ
-101.3150    1.3501    GP    NZ
-101.1950    1.4231    GP    NZ
-101.1530    1.3858    GP    NZ
-101.0470    1.4708    GP    NZ
-101.0740    1.5137    GP    NZ
-100.9640    1.6551    GP    NZ
-100.9730    1.6788    GP    NZ
-100.9080    1.7435    GP    NZ
-100.9740    1.8319    GP    NZ
-101.0490    1.9064    GP    NZ
-101.1490    1.9802    GP    NZ
-101.2700    2.0485    GP    NZ
-101.3560    2.1044    GP    NZ
-101.4380    2.1601    GP    NZ
-101.5120    2.2323    GP    NZ
>   GP   CO
-101.5120    2.2323    GP    CO
-101.4900    2.6050    GP    CO
-101.6970    2.6397    GP    CO
-101.8780    2.6421    GP    CO
-102.0680    2.6353    GP    CO
>   PA   CO
-102.0680    2.6353    PA    CO
-102.1090    2.7856    PA    CO
-102.0960    2.7983    PA    CO
-102.1180    2.8929    PA    CO
-102.1450    2.8888    PA    CO
-102.1930    3.0722    PA    CO
-102.2190    3.2387    PA    CO
>   NZ   PA
-102.1810    1.1343    NZ    PA
-102.2400    0.7128    NZ    PA
-102.2100    0.7063    NZ    PA
-102.2530    0.3717    NZ    PA
-102.2940    0.1571    NZ    PA
-102.3190   -0.0155    NZ    PA
>   CO   NZ
-101.5120    2.2323    CO    NZ
-101.2030    2.2414    CO    NZ
-101.1960    2.1989    CO    NZ
-101.0670    2.2105    CO    NZ
-100.6440    2.2044    CO    NZ
-100.3940    2.2065    CO    NZ
-100.0660    2.2070    CO    NZ
-100.0470    2.2997    CO    NZ
 -99.9129    2.2723    CO    NZ
 -99.8108    2.2726    CO    NZ
 -99.7389    2.2688    CO    NZ
>   SC   SA
 -29.4885  -55.0334    SC    SA
 -30.9056  -54.8217    SC    SA
 -32.3670  -54.5854    SC    SA
 -33.7338  -54.4603    SC    SA
 -33.3551  -54.8600    SC    SA
 -33.0577  -55.4580    SC    SA
 -33.6911  -55.6050    SC    SA
 -34.5912  -55.7295    SC    SA
 -36.1083  -55.6416    SC    SA
 -36.8460  -55.2149    SC    SA
 -37.8103  -55.0862    SC    SA
 -38.7149  -54.8532    SC    SA
 -39.7112  -54.6334    SC    SA
 -40.6597  -54.3972    SC    SA
 -41.5971  -54.1536    SC    SA
 -42.4101  -53.8797    SC    SA
 -43.2125  -53.6003    SC    SA
 -44.2095  -53.2697    SC    SA
 -45.1910  -52.9309    SC    SA
 -46.4141  -52.8301    SC    SA
 -47.6626  -52.6907    SC    SA
 -49.1626  -52.6640    SC    SA
 -50.6713  -52.7100    SC    SA
 -52.1759  -52.8726    SC    SA
 -53.3821  -53.2094    SC    SA
 -54.7413  -53.4060    SC    SA
 -55.5965  -53.5304    SC    SA
 -56.4567  -53.6486    SC    SA
 -57.7500  -53.6260    SC    SA
 -59.2458  -53.5981    SC    SA
 -60.5322  -53.6735    SC    SA
 -61.9330  -53.8100    SC    SA
 -62.8208  -53.9171    SC    SA
 -63.7131  -54.0177    SC    SA
 -64.7880  -54.1726    SC    SA
 -65.8708  -54.3178    SC    SA
 -67.4040  -54.3941    SC    SA
 -68.9886  -54.4297    SC    SA
 -69.8669  -54.2309    SC    SA
 -70.5127  -54.0994    SC    SA
 -71.2906  -53.9225    SC    SA
 -72.0816  -53.7183    SC    SA
 -73.0105  -53.3135    SC    SA
 -74.0351  -52.9111    SC    SA
 -74.9956  -52.5564    SC    SA
 -75.7435  -52.3147    SC    SA
 -76.4833  -52.0684    SC    SA
>   SW   SC
 -29.4885  -55.0334    SW    SC
 -29.7147  -55.2043    SW    SC
 -29.8147  -55.3268    SW    SC
 -29.7936  -55.5009    SW    SC
 -29.7728  -55.6048    SW    SC
 -29.8170  -55.6835    SW    SC
 -30.3157  -55.7539    SW    SC
 -30.3263  -55.8635    SW    SC
 -30.3343  -55.9491    SW    SC
 -30.3324  -56.0517    SW    SC
 -30.3253  -56.1345    SW    SC
 -30.3338  -56.2904    SW    SC
 -30.3779  -56.4434    SW    SC
 -30.7210  -56.4492    SW    SC
 -30.7271  -56.5110    SW    SC
 -30.7434  -56.5699    SW    SC
 -30.7431  -56.8593    SW    SC
 -30.4690  -56.8510    SW    SC
 -30.3800  -57.0937    SW    SC
 -30.1292  -57.0954    SW    SC
 -30.0692  -57.5995    SW    SC
 -29.8517  -57.5979    SW    SC
 -29.8442  -58.2619    SW    SC
 -30.0069  -58.2719    SW    SC
 -29.9509  -58.8052    SW    SC
 -29.5634  -58.8167    SW    SC
 -29.5547  -59.5138    SW    SC
 -30.1075  -59.5150    SW    SC
 -30.0314  -59.9370    SW    SC
 -29.8812  -60.1736    SW    SC
 -29.5980  -60.4347    SW    SC
 -28.6771  -60.4587    SW    SC
 -27.7048  -60.4673    SW    SC
 -27.6967  -60.6171    SW    SC
>   SW   AN
 -27.6967  -60.6171    SW    AN
 -26.8895  -60.5060    SW    AN
 -26.0709  -60.3910    SW    AN
>   SC   AN
 -44.2259  -60.2425    SC    AN
 -43.1509  -60.3761    SC    AN
 -42.0674  -60.5010    SC    AN
 -41.2136  -60.9750    SC    AN
 -39.8270  -60.6340    SC    AN
 -39.0930  -61.0180    SC    AN
 -37.5605  -61.2433    SC    AN
 -36.4181  -61.3920    SC    AN
 -34.8252  -60.9895    SC    AN
 -33.4464  -60.7009    SC    AN
 -32.3670  -60.4089    SC    AN
>   SC   AN
 -32.3670  -60.4089    SC    AN
 -31.0139  -60.5118    SC    AN
 -29.7382  -60.5753    SC    AN
 -28.7433  -60.6010    SC    AN
 -27.6967  -60.6171    SC    AN
>   SW   SA
 -26.0709  -60.3910    SW    SA
 -25.0688  -59.9733    SW    SA
 -24.4559  -59.3858    SW    SA
 -23.9907  -58.9209    SW    SA
 -23.8194  -58.1950    SW    SA
 -24.1302  -57.4253    SW    SA
 -24.2327  -57.1736    SW    SA
 -24.6963  -56.7336    SW    SA
 -25.1492  -56.2920    SW    SA
 -25.7205  -55.8396    SW    SA
 -26.4140  -55.4244    SW    SA
 -26.9949  -55.2319    SW    SA
 -27.6044  -55.0948    SW    SA
 -28.6466  -55.0049    SW    SA
 -29.4885  -55.0334    SW    SA
>   AR   IN
  60.2148   18.2397    AR    IN
  60.4564   18.7983    AR    IN
  60.7122   19.3057    AR    IN
  60.9696   19.8127    AR    IN
  61.2301   20.2303    AR    IN
  61.4919   20.6443    AR    IN
  61.8481   21.1258    AR    IN
  62.0963   21.4249    AR    IN
  62.1325   22.0828    AR    IN
  62.5025   22.3850    AR    IN
  62.8772   22.6830    AR    IN
  63.6313   23.2008    AR    IN
  64.2754   23.6936    AR    IN
  64.6511   24.0383    AR    IN
  65.0282   24.3824    AR    IN
>   IN   AR
  60.2148   18.2397    IN    AR
  60.0619   17.4577    IN    AR
  60.0202   16.7126    IN    AR
  59.9642   16.1423    IN    AR
  59.9086   15.5721    IN    AR
  59.6423   15.2418    IN    AR
  59.4096   14.8951    IN    AR
  59.0337   15.0876    IN    AR
  58.5892   14.6460    IN    AR
  58.2131   14.9160    IN    AR
  57.9836   14.5994    IN    AR
  57.4762   14.6620    IN    AR
  57.0015   14.6601    IN    AR
  56.2652   14.6232    IN    AR
>   SO   AR
  56.2652   14.6232    SO    AR
  56.2079   14.6433    SO    AR
  56.1791   14.6213    SO    AR
  56.0574   14.6411    SO    AR
  55.8218   14.6923    SO    AR
  55.6685   14.7216    SO    AR
  55.6312   14.6814    SO    AR
  55.4800   14.7292    SO    AR
  55.2778   14.7885    SO    AR
  55.1084   14.8505    SO    AR
  55.0473   14.7116    SO    AR
  54.9576   14.7272    SO    AR
  54.7308   14.8010    SO    AR
  54.5489   14.8698    SO    AR
  54.5110   14.7601    SO    AR
  54.4505   14.6210    SO    AR
  54.3873   14.6399    SO    AR
  54.3319   14.6707    SO    AR
  54.2874   14.6814    SO    AR
  54.2493   14.6914    SO    AR
  54.1926   14.7096    SO    AR
  54.1494   14.7328    SO    AR
  54.0687   14.7722    SO    AR
  54.0177   14.6573    SO    AR
  53.9287   14.4894    SO    AR
  53.8625   14.3509    SO    AR
  53.8180   14.3615    SO    AR
  53.5790   14.4408    SO    AR
  53.3584   14.5118    SO    AR
  53.2202   14.5623    SO    AR
  53.2113   14.5379    SO    AR
  53.1222   14.5586    SO    AR
  52.9071   14.6221    SO    AR
  52.7370   14.6813    SO    AR
  52.6672   14.5615    SO    AR
  52.5469   14.5972    SO    AR
  52.2992   14.6625    SO    AR
  52.1389   14.6887    SO    AR
  51.9400   14.3530    SO    AR
  51.7625   14.0283    SO    AR
  51.5698   13.6673    SO    AR
  51.4487   13.4576    SO    AR
  51.3429   13.2718    SO    AR
  51.2532   13.1223    SO    AR
  51.0790   13.1923    SO    AR
  50.8416   13.2794    SO    AR
  50.6615   13.3618    SO    AR
  50.5730   13.2181    SO    AR
  50.4294   13.2725    SO    AR
  50.3102   13.3125    SO    AR
  50.2524   13.2290    SO    AR
  50.1673   13.1225    SO    AR
  50.0614   13.1675    SO    AR
  49.8491   13.2512    SO    AR
  49.6800   13.3128    SO    AR
  49.5926   13.1686    SO    AR
  49.4721   13.0078    SO    AR
  49.4296   13.0419    SO    AR
  49.3490   12.8973    SO    AR
  49.2784   12.8019    SO    AR
  49.0705   12.8528    SO    AR
  48.8820   12.9084    SO    AR
  48.8025   12.7698    SO    AR
  48.6992   12.6576    SO    AR
  48.5671   12.6906    SO    AR
  48.4479   12.7289    SO    AR
  48.3487   12.5726    SO    AR
  48.2675   12.6023    SO    AR
  48.1420   12.6407    SO    AR
  48.0479   12.6710    SO    AR
  47.9914   12.5807    SO    AR
  47.9014   12.4611    SO    AR
  47.7883   12.4923    SO    AR
  47.6494   12.5185    SO    AR
  47.5875   12.4409    SO    AR
  47.5389   12.3687    SO    AR
  47.3190   12.4301    SO    AR
  47.1613   12.4630    SO    AR
  47.1303   12.3587    SO    AR
  47.0489   12.3877    SO    AR
  46.9923   12.4030    SO    AR
  46.9297   12.3002    SO    AR
  46.8487   12.2108    SO    AR
  46.7168   12.2482    SO    AR
  46.5789   12.2921    SO    AR
  46.5108   12.2019    SO    AR
  46.4290   12.0875    SO    AR
  46.3107   12.1425    SO    AR
  46.1976   12.1724    SO    AR
  46.1503   12.1123    SO    AR
  46.1097   12.0581    SO    AR
  45.8509   12.1002    SO    AR
  45.6496   12.1519    SO    AR
  45.6372   12.1586    SO    AR
  45.6018   12.0730    SO    AR
  45.5218   11.9829    SO    AR
  45.4280   12.0176    SO    AR
  45.3277   12.0525    SO    AR
  45.2811   11.9983    SO    AR
  45.0969   11.9989    SO    AR
  44.9132   12.0116    SO    AR
  44.8817   12.0189    SO    AR
  44.7802   12.0224    SO    AR
  44.5131   12.0126    SO    AR
  44.0493   12.0080    SO    AR
  43.6495   12.0127    SO    AR
  42.8413   11.7950    SO    AR
  42.0332   11.5772    SO    AR
>   AF   AR
  39.2978   19.0298    AF    AR
  38.8261   19.4475    AF    AR
  38.3957   19.9075    AF    AR
  38.0745   20.3891    AF    AR
  37.9747   21.0213    AF    AR
  37.8253   21.8434    AF    AR
  37.5398   22.4945    AF    AR
  37.0425   23.2259    AF    AR
  36.5711   23.6392    AF    AR
  36.4073   24.1327    AF    AR
  36.2422   24.6260    AF    AR
  36.0661   25.0553    AF    AR
  35.8888   25.4844    AF    AR
  35.5456   25.9191    AF    AR
  35.1999   26.3530    AF    AR
  34.8748   26.8078    AF    AR
  34.5470   27.2619    AF    AR
  34.2569   27.8853    AF    AR
  34.4280   28.4143    AF    AR
  34.6009   28.9431    AF    AR
  34.7755   29.4717    AF    AR
  34.9519   30.0000    AF    AR
>   AR   AF
  39.2978   19.0298    AR    AF
  39.5899   18.4193    AR    AF
  39.9867   17.9494    AR    AF
  40.3313   17.2662    AR    AF
  40.2512   16.7851    AR    AF
  40.1716   16.3040    AR    AF
  39.6707   15.7716    AR    AF
  39.7767   15.1377    AR    AF
  40.0263   14.7192    AR    AF
  40.2750   14.3005    AR    AF
  40.6140   13.7417    AR    AF
  40.0912   13.2094    AR    AF
  40.5071   12.5998    AR    AF
  40.8568   12.2055    AR    AF
  41.2055   11.8107    AR    AF
  41.6487   12.1890    AR    AF
  42.0332   11.5772    AR    AF
>   AS   AF
  20.3001   37.8039    AS    AF
  20.7603   37.0983    AS    AF
  21.3266   36.6289    AS    AF
  21.5988   36.2159    AS    AF
  21.8932   35.9334    AS    AF
  22.3752   35.7424    AS    AF
  22.8662   35.4367    AS    AF
  23.3986   34.9900    AS    AF
  23.8739   34.6283    AS    AF
  24.5928   34.3397    AS    AF
  25.5767   34.2487    AS    AF
  26.4653   34.1983    AS    AF
  27.2265   34.3347    AS    AF
  27.6845   34.7060    AS    AF
  28.0502   34.8702    AS    AF
  28.4780   35.1272    AS    AF
  28.7789   35.3116    AS    AF
  29.0702   35.3780    AS    AF
  29.3451   35.4249    AS    AF
  29.7309   35.4273    AS    AF
>   AT   AF
  29.7309   35.4273    AT    AF
  30.2208   35.1543    AT    AF
  30.7929   34.9908    AT    AF
  31.2560   34.8260    AT    AF
  31.7399   34.6341    AT    AF
  32.1719   34.4871    AT    AF
  32.6678   34.3899    AT    AF
  33.1007   34.2903    AT    AF
  33.7354   34.3017    AT    AF
  34.0542   34.5045    AT    AF
  34.4998   34.7855    AT    AF
  34.9001   35.0910    AT    AF
  35.3621   35.4051    AT    AF
  35.7912   35.6890    AT    AF
  36.4134   36.0232    AT    AF
>   SO   AF
  42.0332   11.5772    SO    AF
  41.4423   11.3169    SO    AF
  41.1166   10.7317    SO    AF
  40.7921   10.1462    SO    AF
  40.4494    9.7965    SO    AF
  40.1074    9.4464    SO    AF
  39.7898    9.0712    SO    AF
  39.4729    8.6958    SO    AF
  39.1565    8.2957    SO    AF
  38.8408    7.8953    SO    AF
  38.4775    7.4470    SO    AF
  38.1150    6.9985    SO    AF
  37.8487    6.4771    SO    AF
  37.5829    5.9557    SO    AF
  36.9136    5.9584    SO    AF
  36.6014    5.4836    SO    AF
  36.2897    5.0087    SO    AF
  35.7824    5.0987    SO    AF
  35.2749    5.1883    SO    AF
  34.7673    5.2775    SO    AF
  34.2596    5.3663    SO    AF
  33.7517    5.4546    SO    AF
  33.2437    5.5426    SO    AF
  32.7355    5.6301    SO    AF
  32.2271    5.7171    SO    AF
  31.7527    5.0973    SO    AF
  31.2793    4.4771    SO    AF
  30.4713    4.2353    SO    AF
  30.4748    3.5237    SO    AF
  30.4783    2.8121    SO    AF
  31.0492    2.6479    SO    AF
  31.6199    2.4834    SO    AF
  31.1221    1.9601    SO    AF
  30.6247    1.4366    SO    AF
  30.2459    0.7485    SO    AF
  29.8673    0.0604    SO    AF
  29.6297   -0.6263    SO    AF
  29.3920   -1.3131    SO    AF
  29.1299   -1.8093    SO    AF
  28.8677   -2.3055    SO    AF
  28.9103   -3.1339    SO    AF
  28.9529   -3.9623    SO    AF
  29.2804   -4.5569    SO    AF
  29.6085   -5.1513    SO    AF
  29.6040   -5.6251    SO    AF
  29.5996   -6.0989    SO    AF
  30.0455   -6.7912    SO    AF
  30.4927   -7.4830    SO    AF
  31.0420   -7.6308    SO    AF
  31.5917   -7.7779    SO    AF
  32.1166   -8.1622    SO    AF
  32.6426   -8.5458    SO    AF
  33.0990   -8.6435    SO    AF
  33.5557   -8.7406    SO    AF
  33.8175   -9.5980    SO    AF
  34.0806  -10.4552    SO    AF
  34.7091  -11.0274    SO    AF
  34.4411  -11.7170    SO    AF
  34.1717  -12.4064    SO    AF
  34.0714  -13.1674    SO    AF
  34.4608  -13.8586    SO    AF
  34.8525  -14.5491    SO    AF
  34.7288  -15.1914    SO    AF
  34.6043  -15.8337    SO    AF
  34.9008  -16.3337    SO    AF
  35.1989  -16.8333    SO    AF
  35.1995  -17.4044    SO    AF
  35.2001  -17.9755    SO    AF
  34.5989  -18.3559    SO    AF
  34.2716  -18.6879    SO    AF
  33.9430  -19.0194    SO    AF
  33.6131  -19.3503    SO    AF
  33.2818  -19.6806    SO    AF
  33.1963  -20.5122    SO    AF
  33.1098  -21.3438    SO    AF
  32.6356  -21.4920    SO    AF
  32.1605  -21.6388    SO    AF
  31.6844  -21.7842    SO    AF
  31.2073  -21.9283    SO    AF
  30.7293  -22.0710    SO    AF
  30.2503  -22.2124    SO    AF
  29.7704  -22.3523    SO    AF
  29.2895  -22.4908    SO    AF
  28.8442  -22.9711    SO    AF
  28.3958  -23.4501    SO    AF
  27.9441  -23.9278    SO    AF
  27.4890  -24.4042    SO    AF
  27.5920  -24.8474    SO    AF
  27.6957  -25.2905    SO    AF
  27.8002  -25.7335    SO    AF
  27.9054  -26.1765    SO    AF
  27.2526  -26.4737    SO    AF
  26.5964  -26.7680    SO    AF
  26.5952  -27.4774    SO    AF
  26.5940  -28.1868    SO    AF
  27.1792  -28.6245    SO    AF
  27.7693  -29.0596    SO    AF
  28.0540  -29.4544    SO    AF
  28.3409  -29.8486    SO    AF
>   AF   SO
  32.1252  -46.9975    AF    SO
  32.6626  -46.1911    AF    SO
  33.1706  -45.3818    AF    SO
  33.6775  -44.5607    AF    SO
  34.1568  -43.7467    AF    SO
  34.6360  -42.9307    AF    SO
  35.0898  -42.1032    AF    SO
>   AF   SO
  35.0898  -42.1032    AF    SO
  35.5280  -41.2537    AF    SO
  35.9550  -40.4026    AF    SO
  36.3713  -39.5500    AF    SO
  36.7774  -38.6959    AF    SO
  37.1740  -37.8404    AF    SO
  37.5615  -36.9837    AF    SO
  36.7208  -36.4328    AF    SO
  35.8920  -35.8761    AF    SO
  35.0748  -35.3138    AF    SO
  34.2689  -34.7461    AF    SO
  33.4741  -34.1731    AF    SO
  32.6901  -33.5951    AF    SO
  31.9165  -33.0122    AF    SO
  31.1532  -32.4246    AF    SO
  30.3997  -31.8325    AF    SO
  29.6559  -31.2360    AF    SO
  28.9215  -30.6352    AF    SO
  28.3409  -29.8486    AF    SO
>   PM   CA
 -76.6840    8.7313    PM    CA
 -76.7653    9.0646    PM    CA
 -76.9243    9.3759    PM    CA
 -77.0829    9.6313    PM    CA
 -77.2914    9.8998    PM    CA
 -77.4993   10.0985    PM    CA
 -77.6786   10.2696    PM    CA
 -77.9217   10.4324    PM    CA
 -78.1287   10.5470    PM    CA
 -78.2289   10.6146    PM    CA
 -78.4272   10.6388    PM    CA
 -78.7455   10.6534    PM    CA
 -78.9698   10.5795    PM    CA
 -79.1511   10.4787    PM    CA
 -79.2344   10.4145    PM    CA
 -79.4321   10.4311    PM    CA
 -79.7482   10.3894    PM    CA
 -80.1053   10.3050    PM    CA
 -80.3646   10.2712    PM    CA
 -80.6357   10.1539    PM    CA
 -80.8790   10.0579    PM    CA
>   PM   CA
 -80.8790   10.0579    PM    CA
 -81.0792    9.9354    PM    CA
 -81.3063    9.7776    PM    CA
 -81.4692    9.5871    PM    CA
 -81.6542    9.4443    PM    CA
 -82.0802    9.4398    PM    CA
 -82.3126    9.5091    PM    CA
 -82.5246    9.5994    PM    CA
 -82.8019    9.7699    PM    CA
 -83.0213    9.8731    PM    CA
 -83.2085   10.0526    PM    CA
 -83.4648   10.2088    PM    CA
 -83.7824   10.3213    PM    CA
 -84.0727   10.4479    PM    CA
 -84.4241   10.5374    PM    CA
 -84.7462   10.5933    PM    CA
 -85.1238   10.6534    PM    CA
 -85.4349   10.6269    PM    CA
 -85.7164   10.5674    PM    CA
 -85.9690   10.4886    PM    CA
 -86.2479   10.3882    PM    CA
 -86.6480   10.2350    PM    CA
>   NZ   PM
 -78.6463    7.3373    NZ    PM
 -78.7511    7.3289    NZ    PM
 -78.9818    7.3187    NZ    PM
 -79.2402    7.3011    NZ    PM
 -79.4697    7.2283    NZ    PM
 -79.6576    7.1838    NZ    PM
 -79.8456    7.1601    NZ    PM
 -80.0958    7.1007    NZ    PM
 -80.2498    7.1327    NZ    PM
>   NZ   PM
 -80.2498    7.1327    NZ    PM
 -80.3628    7.2207    NZ    PM
 -80.5391    7.3352    NZ    PM
 -80.6870    7.4154    NZ    PM
 -80.7835    7.3584    NZ    PM
 -80.8937    7.2942    NZ    PM
 -81.0385    7.2224    NZ    PM
 -81.1628    7.1717    NZ    PM
 -81.3423    7.0993    NZ    PM
 -81.4874    7.0552    NZ    PM
 -81.5843    7.0395    NZ    PM
 -81.7410    7.0605    NZ    PM
>   NZ   PM
 -81.7410    7.0605    NZ    PM
 -81.8886    6.9784    NZ    PM
 -81.9436    6.9497    NZ    PM
 -82.0896    6.9674    NZ    PM
 -82.1252    7.0080    NZ    PM
 -82.2021    7.0408    NZ    PM
 -82.2734    7.1288    NZ    PM
 -82.3385    7.2513    NZ    PM
 -82.4920    7.2961    NZ    PM
 -82.6171    7.3070    NZ    PM
 -82.6857    7.2780    NZ    PM
 -82.7482    7.2834    NZ    PM
 -82.8110    7.3026    NZ    PM
 -82.8748    7.3664    NZ    PM
>   CO   PM
 -82.8748    7.3664    CO    PM
 -83.0742    7.5917    CO    PM
 -83.2331    7.8485    CO    PM
 -83.3599    7.9276    CO    PM
 -83.6054    8.0444    CO    PM
 -83.8377    8.1819    CO    PM
 -84.0072    8.3003    CO    PM
 -84.1577    8.4738    CO    PM
 -84.4187    8.6367    CO    PM
 -84.6858    8.7717    CO    PM
 -85.0438    8.9372    CO    PM
 -85.3805    9.0891    CO    PM
 -85.6124    9.2033    CO    PM
 -85.9105    9.4234    CO    PM
 -86.2036    9.6836    CO    PM
 -86.4487    9.9383    CO    PM
 -86.6480   10.2350    CO    PM
>   ND   NZ
 -78.6463    7.3373    ND    NZ
 -78.7148    7.2323    ND    NZ
 -78.7619    7.0998    ND    NZ
 -78.7470    7.0306    ND    NZ
 -78.6976    6.9965    ND    NZ
